name,status,description,start_date,end_date,requirements,funding,contact,url
FSE+ - Appel à projets 2023-2027 Parcours de réussite,NA,"Cet appel à projet vise à repérer et proposer un parcours de réussite vers une insertion professionnelle durable aux jeunes NEET (Never in Employment nor in Education or Training) âgés de 16 à moins de 30 ans résidant dans la région des Hauts-de-France. L'objectif est de leur offrir un accompagnement personnalisé, des opportunités d'immersion professionnelle et de découverte des métiers, ainsi qu'un suivi post-parcours pour prévenir les ruptures d'emploi. Toute structure, telle que les CFA, les missions locales, les établissements publics, les associations, etc., peut bénéficier de cet appel à projet. Les opérations doivent être réalisées entre le 1er janvier 2023 et le 31 décembre 2027, et la durée maximale est de 36 mois. Les dossiers doivent être déposés sur le portail e-synergie.",NA,NA,"- This project aims to help young NEET (Never in Employment nor in Education or Training) individuals, aged 16 to under 30, in the Hauts-de-France region to achieve sustainable employment.
- The project should provide personalized support and individualized pathways for the participants, tailored to their specific socio-professional integration difficulties and facilitating job immersions.
- The selected projects should include a diagnosis of the participants' situation at the start of the program, as well as personalized social and professional support, opportunities for job immersions and career exploration, and a 4-month post-program follow-up to prevent any disruptions after the completion of the program (e.g., employment, apprenticeships, further training).
- The project is open to various types of organizations, such as vocational training centers, professional chambers, Second Chance Schools, associations, public institutions, and local authorities.
- The operations should start no earlier than January 1, 2023, and end no later than December 31, 2027, with a maximum duration of 36 months.
- The projects will be selected in multiple sessions, with the first deadline for submission being March 1, 2023.
- Projects must be submitted through the e-synergie online platform.
- The necessary user guide for the e-synergie platform and the detailed specifications for the project can be downloaded from the website.
- For any questions or inquiries, contact information is provided on the website.",NA,NA,https://europe-en-hautsdefrance.eu/fse-appel-a-projets-2023-2027-accompagnement-vers-la-qualification-et-lemploi
Appel à projets 2023 Agroenvironnement,NA,"L'appel à projets FEADER 2023 vise à soutenir les investissements favorisant les pratiques agro-écologiques pour réduire les impacts agro-environnementaux et climatiques. Les actions éligibles incluent la protection de la biodiversité, la réduction de l'utilisation de produits chimiques, l'utilisation de méthodes biologiques et physiques de lutte contre les bioagresseurs, une gestion pertinente de la fertilisation, l'autonomie alimentaire des animaux, l'économie d'énergie et d'eau, la préservation du sol, la réduction des émissions de gaz à effet de serre, la maîtrise des risques de pollution des eaux, etc. Les bénéficiaires éligibles sont les exploitants agricoles, les personnes morales liées à une activité agricole, les établissements de développement et de recherche agricole, les associations agricoles, les coopératives agricoles, les personnes morales habilitées à gérer du matériel agricole, les collectivités territoriales et les propriétaires et gestionnaires privés. Le montant financier prévu pour cet appel à projets est de 6 millions d'euros en 2023. Le dépôt des dossiers se fait via la plateforme EUROPAC, mais une demande simplifiée peut également être déposée temporairement. L'appel à projets est ouvert du 15 juin au 14 décembre 2023.",NA,NA,"- The project should support investments in agro-ecological practices with the aim of reducing agri-environmental and climate impacts.
- Eligible actions include protecting and promoting functional biodiversity, reducing the use of chemical pesticides, using biological or physical methods for pest control, managing fertilization and reducing the use of mineral fertilizers, ensuring self-sufficiency in animal feed, saving energy and fossil fuels, saving water resources, preserving soil from erosion and leaching, maintaining and enriching soil organic matter, limiting greenhouse gas emissions and pollution risks to water.
- The call is open to individual farmers affiliated with MSA, agricultural entities, agricultural development, education and research establishments, agricultural associations, approved agricultural machinery cooperatives, cooperative agricultural entities, organizations authorized to manage agricultural equipment, local authorities, private owners and managers involved in agricultural tree or hedge plantations.
- The applicant's registered office must be located in Hauts-de-France.
- The budget allocated to this call for projects in 2023 is 6 million euros.
- A new online tool called EUROPAC is being developed for the submission of project proposals. A simplified and incomplete application option is available until the launch of EUROPAC. The EUROPAC platform should be used to submit complete applications.
- An appointment can be requested to use a computer at the regional office for those without internet access or suitable equipment.
- The call for projects is open from June 15th to December 14th, 2023.
- Additional documents are available for download, including the specifications for the call, eligible investments list, and zoning information.",6,NA,https://europe-en-hautsdefrance.eu/feader-appel-a-projets-2023-agroenvironnement
FEADER - Appel à projets 2023 Végétal,NA,"Cet appel à projets soutient les investissements dans les exploitations agricoles pour améliorer la performance globale et la durabilité des productions végétales. Les actions éligibles incluent le développement de productions à valeur ajoutée, l'amélioration de la qualité des produits, l'adaptation aux marchés, l'optimisation du processus de production, la réorientation ou la diversification de la production, l'amélioration des conditions de travail, le soutien aux signes officiels de qualité, le développement de filières non alimentaires, et la résilience face aux aléas. Les exploitants agricoles individuels, les personnes morales liées à une activité agricole, les établissements de développement et d'enseignement agricole, les associations agricoles, les CUMA, les coopératives agricoles et les personnes morales habilitées à gérer du matériel agricole sont éligibles. Le montant prévisionnel pour cet appel à projets est de 6 millions d'euros en 2023. Les demandes de projet peuvent être déposées via une plateforme en ligne. L'appel à projets est ouvert du 15 juin 2023 au 14 décembre 2023.",NA,NA,"- The project should support investments in plant production in agricultural farms to improve overall performance and sustainability.
- Eligible actions include investments that enhance the durability of farms, improve product quality, adapt plant production to local contexts, optimize production processes, diversify production, improve working conditions, support quality certification standards, develop non-food agricultural sectors, and maintain production in the face of climate and health risks.
- Eligible entities include individual farmers, agricultural associations, research institutions, agricultural cooperatives, and equipment management organizations.
- The project must be based in the Hauts-de-France region.
- The funding amount allocated for the project in 2023 is 6 million euros.
- The application process will be done through a digital platform called EUROPAC, which is currently under development. A simplified application form is available for submission until the EUROPAC platform is launched.
- The deadline for submitting the complete application is the closing date of the call for projects, which is December 14, 2023, at midnight.",6,NA,https://europe-en-hautsdefrance.eu/feader-appel-a-projets-2023-vegetal
Appel à projets Transformation Commercialisation 2023,NA,"L'appel à projets concerne la transformation et la commercialisation de produits agricoles par les agriculteurs et leurs groupements. L'objectif est de favoriser la création de valeur ajoutée pour les exploitations agricoles, d'améliorer leur compétitivité et leur résilience, et de valoriser et développer des filières régionales. Les actions éligibles comprennent la création ou le développement d'ateliers de transformation ou d'activités de commercialisation directe de produits agricoles. Les agriculteurs et les groupements d'agriculteurs sont éligibles. Le montant prévisionnel alloué à cet appel à projets est de 3 440 000 €, avec un taux d'aide public de base de 40%. Les demandes doivent être déposées via l'outil EUROPAC, en effectuant d'abord une demande simplifiée. L'appel à projets est ouvert du 15 juin 2023 au 14 décembre 2023.",NA,NA,"1. Favoriser la création de la valeur ajoutée au profit des exploitations agricoles, et la diversification de leurs revenus
2. Améliorer la compétitivité et la résilience des exploitations agricoles par le développement, l’adaptation, l’innovation et en renforçant les démarches collectives 
3. Valoriser et développer des filières régionales et notamment des circuits alimentaires de proximité
4. Encourager les changements de pratiques agricoles et de systèmes de production (agroécologie, bio et autres SIQO) pour prendre en compte les attentes sociétales
5. Préserver et valoriser les savoir-faire régionaux et la diversité des productions agricoles, dont l’élevage
6. Projets de création ou de développement d'ateliers de transformation ou d'activité de commercialisation en direct de produits agricoles issus de l'activité de production du demandeur ou de celle de ses membres.
7. Les agriculteurs (exploitants agricoles individuels, personnes morales détenues par au moins un associé exploitant agricole, établissements de développement, d’enseignement et de recherche agricole, associations au sens de la loi de 1901).
8. Les groupements d’agriculteurs (coopérative d’utilisation de matériel agricole – CUMA, coopérative agricole, société commerciale regroupant au moins 3 exploitations agricoles, détenues pour au moins 80% des parts par des associés exploitants agricoles, personne morale habilitée à gérer du matériel agricole pour le GIEE, personne morale à engager le groupe opérationnel)
9. La majorité de la production valorisée par le projet doit être issue de l'activité de production du demandeur ou de celle de ses membres.
10. Le siège social du demandeur doit être situé dans les Hauts-de-France.
11. Le montant prévisionnel dédié à cet appel à projets pour 2023 est de 3 440 000 € (financement FEADER et Région Hauts-de-France).
12. Le montant minimum d'investissements éligibles est fixé à 30 000 € HT.
13. Le plafond de dépenses éligibles est de 150 000 € pour les projets portés par un agriculteur et 300 000 € pour les projets portés par un groupement d'agriculteurs.
14. Le taux d'aide publique de base est de 40% avec des majorations possibles selon les critères spécifiques.
15. Le dépôt de demande peut être réalisé via l'outil EUROPAC ou une demande simplifiée disponible sur la plateforme.
16. L'appel à projets est ouvert du 15 juin 2023 au 14 décembre 2023, Minuit.",3440000,NA,https://europe-en-hautsdefrance.eu/feader-appel-a-projets-2023-transformation-commercialisation
FEADER - Appel à projets 2023 Elevage,NA,"Cet appel à projets vise à soutenir les investissements dans le secteur de l'élevage afin d'améliorer sa performance globale et sa durabilité. Les actions éligibles comprennent l'amélioration de l'autonomie alimentaire des exploitations, la valorisation des surfaces en herbe pour le pâturage, l'amélioration des conditions de travail des agriculteurs, l'amélioration de la compétitivité et de l'orientation vers les attentes du marché, la création de valeur ajoutée et l'optimisation des charges, l'amélioration des conditions d'élevage en termes de bien-être animal et de biosécurité, ainsi que la gestion des effluents au-delà des obligations réglementaires. Les exploitants agricoles individuels, les personnes morales relevant de l'activité agricole, les établissements de développement et d'enseignement agricoles, les associations agricoles, les CUMA, les coopératives agricoles, les personnes morales habilitées à gérer du matériel agricole, les collectivités territoriales et les propriétaires privés sont éligibles. Le siège social du demandeur doit être situé dans les Hauts-de-France. Le premier dépôt simplifié est possible pour les projets pouvant être achevés avant la mise en ligne de la plateforme dématérialisée EUROPAC. La date limite de dépôt des dossiers est fixée au 14 décembre 2023. Le cahier des charges de l'appel à projets, la liste des investissements éligibles et les différents zonages liés sont disponibles en téléchargement. Ce projet est financé en partie par l'Union européenne.",NA,NA,"- Improve the overall performance and sustainability of livestock sectors.
- Enhance the self-sufficiency of farms.
- Utilize grassland for grazing purposes.
- Improve working conditions and quality of life for farmers and their employees.
- Increase competitiveness and align with market expectations.
- Create added value and optimize costs.
- Improve livestock conditions in terms of animal welfare and biosecurity.
- Manage effluents beyond regulatory requirements.
- Eligible investments include equipment and infrastructure related to the above objectives.
- Eligible entities include individual farmers, agricultural cooperatives, research institutions, and certain types of associations and organizations.
- The project must be located in the Hauts-de-France region.
- Applications can be made through the EUROPAC platform or by using a simplified application form.
- The call for projects is open from June 15, 2023, to December 14, 2023.
- Additional information, including the detailed objectives and eligible investments, can be found in the project specifications document.",NA,NA,https://europe-en-hautsdefrance.eu/feader-appel-a-projets-2023-elevage
Appel à projets 2023 Desserte forestière,NA,"Cet appel à projets vise à soutenir les infrastructures de mobilisation des bois et de mise en valeur de la forêt dans sa dimension multifonctionnelle. Les actions éligibles comprennent la création et la mise au gabarit des routes forestières, l'ouverture de pistes accessibles aux engins de débardage, le marquage de cloisonnements, le revêtement des routes forestières sur de courts tronçons dans des cas particuliers, les travaux de résorption de points noirs au titre du raccordement avec une voie publique, ainsi que les travaux d'insertion paysagère et de prise en compte des spécificités liées à la biodiversité des écosystèmes traversés. Les structures éligibles comprennent les propriétaires forestiers privés et leurs associations, les groupements forestiers, les sociétés civiles immobilières et les groupements fonciers ruraux, les personnes morales dont les forêts bénéficient du régime forestier, ainsi que les structures de regroupement des investissements telles que les coopératives forestières, les associations syndicales libres ou autorisées de gestion forestière et les organisations de producteurs. Les forêts domaniales gérées par l'ONF sont exclues. Les investissements doivent être localisés en Hauts-de-France. Les modalités de dépôt des dossiers peuvent être effectuées via une plateforme en ligne. L'appel à projets est ouvert du 15 juin 2023 au 14 décembre 2023.",NA,NA,"- Support for infrastructure for wood mobilization and forest development
- Creation and adjustment of forest roads accessible to timber trucks, deposit or turning areas, and necessary equipment
- Opening of tracks accessible to logging machinery
- Marking of boundaries
- Surface treatment of forest roads in specific cases
- Resolving black spots in connection with a public road
- Landscape integration and consideration of biodiversity in the crossed ecosystems
- Private forest owners and their associations, forest groupings, real estate companies and rural land associations, legal entities with forests under forest regime, investment consolidation structures
- Projects must be located in Hauts-de-France
- Application must be submitted through EUROPAC platform or a simplified form
- Deadline for submission is December 14, 2023.",NA,NA,https://europe-en-hautsdefrance.eu/feader-appel-a-projets-2023-desserte-forestiere
Appel à projets 2023 Partenariat Européen pour l'Innovation (PEI).,NA,"Cet appel à projets vise à soutenir le développement d'innovations collaboratives ascendantes dans le secteur de l'agriculture et de la sylviculture. Les objectifs sont de répondre aux besoins des agriculteurs, sylviculteurs, entreprises rurales et acteurs du conseil et de la recherche en leur fournissant des outils d'aide à la décision et des solutions innovantes. Les principales thématiques éligibles sont les pratiques et modes de production agroécologiques, l'agriculture biologique, l'adaptation au changement climatique, les nouvelles formes d'organisation agricole, la création d'activités à valeur ajoutée, l'ergonomie et l'innovation dans les conditions de travail, l'utilisation de protéines végétales, l'élevage, la gestion forestière durable et les usages numériques. Les structures éligibles comprennent les personnes morales, les producteurs et groupements de producteurs, les propriétaires forestiers, les Chambres d'agriculture, les centres techniques, les ONG et les collectivités territoriales. Les agriculteurs et sylviculteurs sont les bénéficiaires finaux de cet appel à projets. Les dépôts de projets peuvent être effectués en phase d'émergence sur 1 an ou en phase de fonctionnement sur 3 ans. Des mesures d'animation et d'accompagnement sont mises en place pour faciliter le dépôt de projets et accélérer l'instruction des dossiers. Le montant prévisionnel alloué à cet appel à projets en 2023 est de 750 000 €. Les demandes doivent être envoyées ou déposées auprès de la Région Hauts-de-France. L'appel à projets est ouvert du 15 juin 2023 au 14 décembre 2023.",NA,NA,"- The project aims to support the development of collaborative innovations in agriculture and forestry.
- The innovations should address the needs of farmers, rural businesses, and stakeholders in the agricultural sector.
- The project should provide tools for decision-making, innovative methodologies, and materials.
- The eligible actions include promoting agroecological practices, maintaining and developing organic agriculture, addressing climate change, developing new forms of organization, creating value-added activities, improving working conditions, promoting plant-based proteins, improving livestock farming, promoting sustainable forest management, and using digital technologies.
- The project should involve multiple partners, including agricultural producers, industry associations, research institutes, NGOs, and local authorities.
- The beneficiaries of the project are farmers and forest owners.
- The project can be submitted in two phases: an emergence phase for partnership and project structuring, and an operational phase for implementation.
- Support and assistance measures are available to help applicants in preparing and submitting their projects.
- The funding allocated to this call for projects in 2023 is €750,000.
- The application process will be done through the EUROPAC online platform (currently under development) or by sending the application to the designated regional office.
- The call for projects is open from June 15, 2023, to December 14, 2023.
- The detailed specifications and requirements can be found in the call for projects document, which is available for download.
- For any questions, applicants can contact the specified phone number.",750000,"Contact: Région Hauts-de-France - Direction de l’Agriculture et développement rural. 
Address: 151 avenue du Président Hoover - LILLE Cedex. 
Phone number: 03 74 27 79 89.",https://europe-en-hautsdefrance.eu/feader-appel-a-projets-2023-pei
FEADER - Appel à projets 2023/2025 Formation et acquisition de compétences,NA,"Cet appel à projets vise à soutenir des actions de formation dans les secteurs agricole, forestier et alimentaire, afin d'améliorer les connaissances et compétences des actifs dans ces domaines. Les thèmes éligibles comprennent le pilotage stratégique des entreprises, la gestion de l'herbe, le maintien de l'élevage, le développement de la valeur ajoutée des exploitations, l'amélioration des conditions de travail, le développement de l'agriculture biologique, et les pratiques agro-écologiques et climatiques. Les bénéficiaires finaux peuvent être des exploitants agricoles, des salariés agricoles, des salariés de l'agroalimentaire et du secteur forestier. Le montant financier alloué à cet appel à projets est de 250 000 €, et les demandeurs peuvent envoyer leur demande par voie électronique ou la déposer physiquement. L'appel à projets est ouvert du 15 juin 2023 au 14 juin 2025. Le cahier des charges détaillant les objectifs et modalités de l'appel à projets est disponible en téléchargement sur le site internet de la Région Hauts-de-France.",NA,NA,"- Le projet doit soutenir la mise en œuvre d'actions de formation dans le domaine de la formation professionnelle continue.
- Les actions de formation doivent viser l'amélioration ou l'acquisition de connaissances et compétences dans les secteurs agricole, forestier et alimentaire.
- Les thématiques éligibles pour les actions de formation sont le pilotage stratégique des entreprises, la gestion et la valorisation de l'herbe, le maintien de l'élevage, le développement de la valeur ajoutée des exploitations, l'organisation et l'amélioration des conditions de travail, le développement de l'agriculture biologique, les pratiques agro-écologiques et climatiques.
- Les bénéficiaires finaux des actions de formation sont les actifs (salariés ou non-salariés) du secteur agricole, agroalimentaire et forestier.
- Le montant prévisionnel dédié à cet appel à projets est de 250 000 €.
- Les demandes doivent être déposées ou envoyées à la Région Hauts-de-France - Direction de l'Agriculture et développement rural.
- L'appel à projets est ouvert du 15 juin 2023 au 14 juin 2025.",20232025250000,NA,https://europe-en-hautsdefrance.eu/feader-appel-a-projets-2023-formation-et-acquisition-de-competences
Transition des pratiques,NA,"Cet appel à projets vise à soutenir la transition agro-écologique des exploitations agricoles en compensant les surcoûts et manques à gagner liés à un projet de transition sur 5 ans. Les actions éligibles incluent la réduction de l'usage des produits phytosanitaires, l'amélioration du bilan carbone et l'augmentation de l'autonomie protéique des élevages. Les agriculteurs, les organismes de recherche agricole et les associations agricoles sont éligibles. Les dossiers doivent être déposés en ligne, mais des postes de travail sont mis à disposition pour les demandeurs qui n'ont pas accès à internet.",NA,NA,"- The project is dedicated to the agro-ecological transition of farms towards more sustainable systems.
- The project aims to compensate for the additional costs and loss of income associated with the agro-ecological transition over a period of 5 years.
- The intervention is based on a progressive, personalized, and fixed approach.
- The project requires the completion of an initial agro-ecological diagnosis and the definition of main result objectives.
- The project should focus on one of the three following paths: reducing the use of phytosanitary products, improving carbon footprint, or improving protein self-sufficiency.
- The project also requires the definition of additional result objectives, the development and monitoring of a 5-year progress plan, and training in agro-ecology.
- A final agro-ecological diagnosis should be carried out to assess the achievement of the expected results.
- The financial aid provided is a fixed amount of €18,000.
- The project is open to farmers and agricultural entities engaged in eligible agricultural activities.
- The application process is digital, and applicants can contact the Region to request assistance or schedule an appointment.",NA,Contact: 03 74 27 79 89,https://europe-en-hautsdefrance.eu/feader-maec-transition-des-pratiques
Innovation - Promotion des activités aquacoles durables,NA,"L'appel à projets vise à promouvoir et soutenir l'innovation dans le domaine de l'aquaculture durable en France. Les projets éligibles doivent développer des équipements, pratiques ou procédés innovants pour concilier les enjeux économiques, environnementaux et sociétaux de l'aquaculture. Les structures éligibles comprennent les entreprises liées à l'aquaculture, les organisations représentatives, les organismes scientifiques, les centres de formation, les établissements publics et les fournisseurs de biens et services. Le soutien financier varie de 30 000 € à 600 000 € par projet. Les dépôts doivent être effectués sur la plateforme dématérialisée de la Région Bretagne avant le 30 septembre 2023.",NA,NA,"- Projets collaboratifs visant le développement d'équipements, de pratiques ou procédés innovants ou améliorés dans le domaine de l'aquaculture durable, conciliant les enjeux économiques, environnementaux et sociétaux.
- Les projets doivent contribuer à l'adaptation, à l'atténuation du changement climatique, à la diminution de l'empreinte environnementale, à l'amélioration et à l'optimisation des outils de production, à la diversification des activités, ainsi qu'à l'amélioration et à l'optimisation du bien-être animal.
- Les entreprises liées à l'aquaculture, les organisations représentatives de la production aquacole, les organismes scientifiques ou techniques, les organismes de formation dans le domaine de l'aquaculture, les exploitations aquacoles, les établissements publics ayant des missions d'appui pour la protection et la gestion durable des milieux aquatiques, les fournisseurs de biens et services aux entreprises aquacoles, et toute autre organisme ou entreprise pertinent pour le projet sont éligibles.
- Le soutien financier peut aller de 30 000 € à 600 000 € par projet.
- Le dépôt de projet doit s'effectuer sur la plateforme dématérialisée de la Région Bretagne avant le 30 septembre 2023.
- L'appel à projets est ouvert du 1er juin 2023 au 30 septembre 2023.",NA,NA,https://europe-en-hautsdefrance.eu/feampa-appel-a-projets-national-innovation-promotion-des-activites-aquacoles-durables
Innovation - Limitation de l'impact de l'activité de pêche sur le milieu marin,NA,"L'appel à projets national ""Innovation - Limitation de l'impact de l'activité de pêche sur le milieu marin"" vise à financer des projets collaboratifs qui développent des équipements ou procédés innovants pour limiter l'incidence de la pêche sur le milieu marin. Les structures éligibles comprennent les organisations professionnelles et interprofessionnelles de la pêche, les entreprises de pêche, les organismes scientifiques et techniques, les pôles de compétitivité, les ONG liées à la pêche, les gestionnaires d'aires marines protégées, et d'autres organismes ou entreprises pertinents. Le soutien financier varie entre 50 000 € et 500 000 € par projet. Le dépôt des projets s'effectue avant le 30 septembre 2023 sur la plateforme dématérialisée de la Région Bretagne.",NA,NA,"- Develop innovative fishing practices and techniques that are more selective and environmentally friendly.
- Limit the impact of fishing activities on the marine environment.
- Minimize the accidental capture of sensitive species.
- Support collaborative projects for the development of innovative equipment or processes.
- Accelerate the market availability of technological innovations that contribute to the preservation of marine ecosystems.
- Eligible entities include professional fishing organizations, fishing companies, research institutions, NGOs, marine protected area managers, and other relevant organizations or companies.
- The project must have a minimum public aid of €50,000 and a maximum of €500,000.
- Applications must be submitted online through the designated platform by September 30, 2023.
- The call for projects is open from June 1, 2023, to September 30, 2023.",NA,NA,https://europe-en-hautsdefrance.eu/feampa-appel-a-projets-national-innovation-limitation-de-limpact-de-lactivite-de-peche-sur-le-milieu-marin
"Appel à projets national ""Innovation - Conditionnement et valorisation des produits de la pêche et de l'aquaculture""",NA,"Cet appel à projets national vise à financer des projets innovants visant la valorisation des produits de la pêche et de l'aquaculture en France. Les axes de travail prioritaires sont l'adaptation des produits à la demande des consommateurs, le développement de nouveaux marchés pour les espèces à faible valeur commerciale, et la valorisation des coproduits avec des innovations à haute valeur ajoutée. Les entreprises de la filière pêche et aquaculture, les organisations de producteurs, les ports de pêche, les organismes scientifiques et techniques, ainsi que d'autres acteurs pertinents peuvent soumettre leurs projets. Le soutien financier varie entre 50 000 € et 300 000 € par projet, avec une date limite de dépôt fixée au 30 septembre 2023.",NA,NA,"- The call for projects aims to fund innovative projects for the valorization of fisheries and aquaculture products.
- The projects should focus on adapting products to consumer demand, developing new markets for low-value species, and valorizing co-products.
- Eligible entities include businesses in the fisheries and aquaculture sector, cooperatives, fisheries organizations, ports, scientific or technical organizations, and suppliers of goods and services related to the commercialization or transformation of aquatic products.
- The minimum amount of public funding per project is €50,000, and the maximum amount is €300,000.
- The application must be submitted through the digital platform of the Brittany Region before September 30, 2023.
- The call for projects is open from June 1, 2023, to September 30, 2023.",NA,NA,https://europe-en-hautsdefrance.eu/feampa-appel-a-projets-national-innovation-conditionnement-et-valorisation-des-produits-de-la-peche-et-de-laquaculture
"Appel à projets national ""Economies d'énergie à bord des navires de pêche""",NA,"La Région Bretagne lance un appel à projets national sur les ""Economies d'énergie à bord des navires de pêche"". L'objectif est de soutenir les efforts visant à réduire la consommation énergétique des navires de pêche. Les structures éligibles comprennent les entreprises de pêche, les pêcheurs à pied professionnels, les récoltants de goémons, les ports de pêche, les organisations professionnelles ou interprofessionnelles, les entreprises et structures collectives professionnelles liées aux pêches maritimes, les organismes scientifiques ou techniques, et d'autres organismes ou entreprises pertinents pour le projet. Les projets ne doivent pas être commencés au moment du dépôt et la date limite de dépôt est le 30 septembre 2023. Cet appel à projets est piloté par la Région Bretagne.",NA,NA,"- Find innovative solutions for energy savings on fishing vessels
- Accelerate the market availability of technological innovations for energy savings on fishing vessels
- Support efforts towards energy efficiency in the fishing industry
- Focus on short-term solutions to reduce energy consumption for fishing companies
- Promote experimental development, prototyping, and real-world testing of energy-saving technologies on fishing vessels
- Eligible entities include fishing companies, professional fishermen, seaweed harvesters, fishing ports, professional organizations, scientific or technical organizations, and other relevant organizations or businesses
- Projects must not have started before the project submission date
- The project is led and implemented by the Brittany Region in France
- Submission of projects must be done through the Region Bretagne's online platform before September 30, 2023",NA,NA,https://europe-en-hautsdefrance.eu/feampa-appel-a-projets-national-economies-denergie-a-bord-des-navires-de-peche
